"pr2_accession"	"tax"
"KP685323.1.1095_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"KT252457.1.507_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC220964.1.767_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC221127.1.766_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC221139.1.769_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC221117.1.766_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC220210.1.765_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC220440.1.767_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC160276.1.527_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"LC221098.1.766_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"OBEP010199390.1.1567_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"OL489764.1.634_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_polysiphoniae"
"AF164321.1.1069_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_sp."
"AH009062.1.1069_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_sp."
"AH009062.1170.1738_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytridium; Chytridium_sp."
"KC812614.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
"AF164303.1.1080_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
"AH009053.1.1080_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
"DQ510813.1.658_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
"EF673390.1.517_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
"EF673470.1.517_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Chytriomyces; Chytriomyces_annulatus"
