"pr2_accession"	"tax"
"KU949598.1.522_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681497.1.1874_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681501.1.1870_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681504.1.1875_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"AM409547.1.545_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"GU970344.1.542_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"HQ999235.1.549_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774870.1.548_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774888.1.548_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774933.1.545_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774920.1.551_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774924.1.548_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"HQ999192.1.549_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774889.1.551_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"JF774893.1.549_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302689.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302693.1.515_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302697.1.521_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314436.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314440.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681487.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681495.1.734_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302691.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302695.1.521_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314438.1.521_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681485.1.522_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302690.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302694.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314437.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314441.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681484.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681488.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302688.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302692.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU302696.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314434.1.520_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU314439.1.519_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681486.1.522_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681498.1.518_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"ON398267.1.1526_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"ON398266.1.1570_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"OM407395.1.1760_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_stella"
"KU681502.1.1815_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"HQ999486.1.542_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"KU681491.1.511_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"KU681489.1.511_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"KU681493.1.512_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"KU681492.1.511_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"KU681490.1.511_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"OBEP010276170.177.1464_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"OBEP011685137.1.1486_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
"OBEP011681604.147.1342_U"	"Eukaryota; Amoebozoa; Discosea; Discosea_X; Flabellinia; Dactylopodida; Paramoebidae; Korotnevella; Korotnevella_venosa"
