"pr2_accession"	"tax"
"KP279677.1.2942_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KM453240.1.1780_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279675.1.2942_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279679.1.2944_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KM453241.1.1782_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279674.1.2947_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279678.1.2945_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279672.1.2812_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279676.1.2944_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"KP279680.1.2943_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_fuscopurpurea"
"HQ687563.1.1739_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_gloiopeltidicola"
"AB053490.1.1706_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_gloiopeltidicola"
"EU289025.1.1686_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_maxima"
"EU289026.1.1701_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_maxima"
