"pr2_accession"	"tax"
"DQ374384.1.1674_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_rodmanii"
"DQ374379.1.1666_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Centroceras; Centroceras_tetrachotomum"
"FJ153765.1.1718_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramiaceae_X; Ceramiaceae_X_sp."
"FJ486028.1.780_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramiaceae_X; Ceramiaceae_X_sp."
"AF460859.1.1711_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_affine"
"AY155511.1.1726_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_codicola"
"AY155510.1.1726_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_codicola"
"DQ022760.1.1685_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_diaphanum"
"AF460858.1.1727_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_horridum"
"AF460860.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_inkyuii"
"AF460862.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_inkyuii"
"AF460863.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_inkyuii"
"AF460861.1.1714_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_inkyuii"
"AY155516.1.1728_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_interruptum"
"AY155515.1.1728_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_interruptum"
"AY155513.1.1728_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_interruptum"
"AY155512.1.1728_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_interruptum"
"AY155514.1.1728_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_interruptum"
"U32562.1.1772_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_macilentum"
"AF460865.1.1715_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_paniculatum"
"AF460864.1.1715_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_paniculatum"
"AF236793.1.1776_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Ceramium; Ceramium_rubrum"
