"pr2_accession"	"tax"
"AM180973.1.1723_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucascandra; Leucascandra_caveolata"
"AM180954.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucascus; Leucascus_sp."
"FR819694.1.1751_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_chagosensis"
"AM180965.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_microraphis"
"AF182190.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"AM180964.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"AF084240.1.1309_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"AY737644.1.1784_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"JQ272311.1.549_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"KY688214.1.531_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"KY670632.687.2486_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_sp."
"AM180966.1.1791_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leucetta; Leucetta_villosa"
"HE591470.1.1759_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Leuconia; Leuconia_nivea"
