"pr2_accession"	"tax"
"LT631110.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631116.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631120.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631115.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631119.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631113.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631117.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631121.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631112.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631114.1.1798_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631118.1.1795_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631122.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"LT631126.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Agaricia; Agaricia_humilis"
"AY046885.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_insignis"
"FJ489438.1.1794_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_mutabilis"
"EU190846.1.1731_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"AY297437.1.1814_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KC812176.1.626_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761283.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761291.1.1468_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761311.1.1715_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761315.1.1522_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761281.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761289.1.1416_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761313.1.1729_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761280.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761284.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761288.1.1118_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761312.1.1470_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KR186056.1.1728_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761278.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761282.1.1503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761290.1.1036_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KP761314.1.1411_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KR186058.1.1593_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"U52974.1.786_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Aiptasia; Aiptasia_pulchella"
"KF856014.1.1742_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"KF856024.1.1185_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"KF856025.1.1186_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"KF856026.1.1186_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"KF856027.1.1178_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"AF052930.1.707_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_aleutiana"
"KF856023.1.1182_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alaskagorgia; Alaskagorgia_sp."
"JQ688007.1.1822_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alcyonium; Alcyonium_gracillimum"
"Z92902.1.1820_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alcyonium; Alcyonium_gracillimum"
"AF052923.1.600_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alcyonium; Alcyonium_gracillimum"
"LT631289.1.1824_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alcyonium; Alcyonium_gracillimum"
"KJ483016.1.1688_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alicia; Alicia_sansibarensis"
"FJ489439.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Allantactis; Allantactis_parasitica"
"LT631080.1.2014_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
"GU970808.1.503_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
"LT631078.1.2002_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
"LT631077.1.2007_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Alveopora; Alveopora_spongiosa"
