"pr2_accession"	"tax"
"KC486290.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487684.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487672.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487097.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487113.1.1653_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486268.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC488038.1.1647_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487284.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486271.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487059.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC488067.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487578.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486657.1.1625_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487879.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487978.1.1644_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487427.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486179.1.1651_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486443.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC486325.1.1650_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
"KC487575.1.1462_U"	"Eukaryota; TSAR; Alveolata; Chrompodellids; Colpodellidea; Colpodellida; Alphamonaceae; Alphamonadea_ALPH1; Alphamonadea_ALPH1_sp."
